city_id,store_id,management_group_id,first_category_id,second_category_id,third_category_id,product_id,dt,sale_amount,hours_sale,stock_hour6_22_cnt,hours_stock_status,activity_flag,discount,holiday_flag,precpt,avg_temperature,avg_humidity,avg_wind_level
0,0,5,15,20,55,261,2025-01-27,0.2,"[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",8,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1],0,0.959,0,0.5108,5.64,54.6,3.07
0,0,5,15,20,55,261,2025-01-28,0.3,"[0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.
 0.  0.  0.  0.  0.  0. ]",6,[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],0,0.959,1,1.5538,5.43,58.15,2.93
0,0,5,15,20,55,261,2025-01-29,0.2,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",11,[1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1],0,0.959,1,1.6355,4.82,55.33,2.82
0,0,5,15,20,55,261,2025-01-30,0.2,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.
 0.  0.  0.  0.  0.  0. ]",5,[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],0,0.959,1,1.7385,5.24,66.04,2.98
0,0,5,15,20,55,261,2025-01-31,0.2,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",12,[1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1],0,0.959,1,2.5089,5.31,60.91,2.86
0,0,5,15,20,55,261,2025-02-01,0.5,"[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.1 0.
 0.  0.  0.  0.1 0.  0. ]",0,[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,0.959,1,3.1643,5.31,68.57,2.89
0,0,5,15,20,55,261,2025-02-02,0.3,"[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1
 0.  0.  0.  0.  0.  0. ]",0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,1,1.779,4.47,67.82,3.0
0,0,5,15,20,55,261,2025-02-03,0.6,"[0.  0.  0.  0.  0.  0.  0.  0.  0.3 0.  0.1 0.  0.1 0.  0.  0.  0.  0.
 0.  0.  0.1 0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,1,1.0231,4.89,61.25,2.82
0,0,5,15,20,55,261,2025-02-04,0.6,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.1 0.2 0.1
 0.1 0.  0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,1,1.0231,4.19,51.59,2.8
0,0,5,15,20,55,261,2025-02-05,0.4,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.  0.2 0.  0.
 0.  0.  0.  0.  0.  0. ]",6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],0,1.0,0,0.5932,4.08,57.84,2.82
0,0,5,15,20,55,261,2025-02-06,0.7,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.1 0.1 0.2 0.
 0.1 0.  0.  0.  0.  0. ]",5,[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],0,1.0,0,0.6411,4.75,60.5,2.86
0,0,5,15,20,55,261,2025-02-07,0.4,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.1 0.  0.  0.1
 0.  0.  0.  0.  0.  0. ]",7,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],0,1.0,0,1.5829,4.74,60.37,2.84
0,0,5,15,20,55,261,2025-02-08,1.0,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.3 0.  0.  0.  0.  0.1 0.2 0.  0.
 0.  0.1 0.  0.3 0.  0. ]",6,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],0,0.986,0,1.4195,5.46,65.43,2.98
0,0,5,15,20,55,261,2025-02-09,0.8,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.2 0.1 0.2 0.  0.  0.1 0.
 0.  0.  0.  0.  0.  0. ]",5,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],0,0.959,1,0.2389,5.66,62.16,2.93
0,0,5,15,20,55,261,2025-02-10,0.8,"[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.
 0.  0.  0.  0.1 0.  0. ]",7,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],0,1.0,0,1.4403,5.81,67.19,2.75
0,0,5,15,20,55,261,2025-02-11,0.4,"[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.1 0.  0.
 0.  0.  0.  0.  0.  0. ]",6,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],0,1.0,0,1.0239,6.47,62.56,2.82
0,0,5,15,20,55,261,2025-02-12,0.9,"[0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.1 0.  0.1 0.  0.1 0.  0.3
 0.  0.  0.1 0.  0.  0. ]",1,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1],0,1.0,0,1.3486,6.73,64.17,2.8
0,0,5,15,20,55,261,2025-02-13,0.3,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.2 0.  0.1 0. ]",0,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,0,0.8189,6.64,66.79,2.8
0,0,5,15,20,55,261,2025-02-14,0.7,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.  0.  0.1 0.1 0.
 0.2 0.  0.  0.  0.1 0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,0,1.2555,5.97,61.78,2.68
0,0,5,15,20,55,261,2025-02-15,1.1,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.3 0.3 0.  0.1 0.  0.2 0.  0.1
 0.  0.  0.  0.  0.  0. ]",4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],0,1.0,1,1.2576,7.26,67.91,2.82
0,0,5,15,20,55,261,2025-02-16,0.6,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.2 0.  0.  0.  0.  0.1 0.1
 0.  0.  0.  0.  0.  0. ]",4,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],0,0.999,1,0.9079,6.74,66.29,2.75
0,0,5,15,20,55,261,2025-02-17,0.9,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.1 0.2 0.1 0.
 0.  0.2 0.2 0.  0.  0. ]",1,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1],0,1.0,0,1.9037,7.94,69.44,2.75
0,0,5,15,20,55,261,2025-02-18,0.4,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.1 0.2 0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",9,[1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1],0,1.0,0,1.4123,6.83,68.69,2.75
0,0,5,15,20,55,261,2025-02-19,0.4,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1
 0.  0.  0.2 0.  0.1 0. ]",0,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,0,1.5006,7.51,69.07,2.82
0,0,5,15,20,55,261,2025-02-20,0.8,"[0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.1 0.2 0.  0.  0.1 0.1 0.1 0.1
 0.  0.  0.  0.  0.  0. ]",4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],0,1.0,0,1.9035,7.9,67.14,3.02
0,0,5,15,20,55,261,2025-02-21,0.7,"[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.2 0.1 0.  0.  0.  0.1 0.2 0.  0.
 0.  0.  0.  0.  0.  0. ]",6,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],0,1.0,0,2.2686,8.06,66.91,2.93
0,0,5,15,20,55,261,2025-02-22,0.8,"[0.  0.1 0.  0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.1 0.  0.  0.  0.1 0.2
 0.  0.  0.1 0.  0.  0. ]",0,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,1,1.4191,8.93,68.6,2.89
0,0,5,15,20,55,261,2025-02-23,1.1,"[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.1 0.  0.  0.  0.1 0.1 0.4 0.1
 0.  0.  0.  0.  0.  0. ]",4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],0,1.0,1,1.238,9.05,72.42,2.96
0,0,5,15,20,55,261,2025-02-24,0.8,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.1 0.  0.2 0.  0.2 0.1
 0.  0.  0.  0.  0.  0. ]",4,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],0,1.0,0,3.5062,9.04,74.35,2.96
0,0,5,15,20,55,261,2025-02-25,0.7,"[0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.  0.  0.  0.1 0.  0.1
 0.2 0.  0.1 0.  0.  0. ]",0,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,0,2.5786,8.69,75.26,3.02
0,0,5,15,20,55,261,2025-02-26,0.8,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.1 0.  0.2 0.  0.  0.  0.1 0.
 0.  0.1 0.1 0.  0.1 0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],0,1.0,0,2.3601,10.07,74.16,2.77
0,0,5,15,20,55,261,2025-02-27,0.4,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.  0.  0.  0.1
 0.  0.  0.1 0.  0.  0. ]",0,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,0,1.8146,9.73,72.55,2.89
0,0,5,15,20,55,261,2025-02-28,0.6,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.1 0.  0.  0.1 0.1
 0.1 0.  0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,0,0.9826,10.13,73.04,2.96
0,0,5,15,20,55,261,2025-03-01,1.2,"[0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.5 0.1 0.1 0.  0.  0.  0.2 0.
 0.  0.  0.  0.  0.1 0. ]",5,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],0,1.0,1,0.5459,10.54,67.78,2.96
0,0,5,15,20,55,261,2025-03-02,0.9,"[0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.1 0.2 0.  0.  0.1 0.1 0.1 0.1
 0.  0.  0.  0.  0.  0. ]",4,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],0,1.0,1,1.2285,10.72,69.97,3.02
0,0,5,15,20,55,261,2025-03-03,0.9,"[0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.1 0.1 0.  0.  0.  0.  0.  0.1 0.1
 0.1 0.1 0.1 0.  0.  0. ]",1,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1],0,1.0,0,2.3993,9.94,73.15,3.09
0,0,5,15,20,55,261,2025-03-04,0.1,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",0,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,0,2.5429,9.86,73.35,3.0
0,0,5,15,20,55,261,2025-03-05,0.9,"[0.  0.1 0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.2 0.1 0.1 0.1
 0.1 0.  0.  0.  0.  0. ]",3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1],0,1.0,0,1.481,9.23,72.06,3.04
0,0,5,15,20,55,261,2025-03-06,0.4,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.1
 0.  0.1 0.1 0.  0.  0. ]",0,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,0,1.2017,9.63,70.73,3.07
0,0,5,15,20,55,261,2025-03-07,0.6,"[0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.1 0.  0.  0.1 0.  0.
 0.1 0.  0.  0.  0.  0. ]",3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1],0,1.0,0,2.171,10.32,68.37,2.93
0,0,5,15,20,55,261,2025-03-08,1.0,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.2 0.  0.  0.1 0.  0.2 0.1
 0.1 0.  0.  0.  0.1 0. ]",0,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,1,2.6295,10.15,69.56,2.96
0,0,5,15,20,55,261,2025-03-09,1.2,"[0.  0.1 0.  0.  0.  0.  0.  0.  0.1 0.3 0.1 0.  0.2 0.  0.1 0.2 0.1 0.
 0.  0.  0.  0.  0.  0. ]",6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],0,0.999,1,2.6501,10.54,69.49,3.02
0,0,5,15,20,55,261,2025-03-10,0.7,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.1 0.1 0.3 0.
 0.  0.  0.  0.  0.  0. ]",5,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],0,0.976,0,1.7908,11.34,68.47,3.02
0,0,5,15,20,55,261,2025-03-11,0.6,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.2 0.1 0.  0.1 0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",7,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],0,0.959,0,2.4677,10.63,68.01,3.02
0,0,5,15,20,55,261,2025-03-12,1.0,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.1 0.  0.  0.  0.1
 0.5 0.  0.  0.  0.1 0. ]",3,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1],0,0.972,0,2.6106,11.78,69.36,3.16
0,0,5,15,20,55,261,2025-03-13,0.4,"[0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.  0.  0.  0.  0.1 0.1 0.
 0.  0.  0.  0.  0.  0. ]",0,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,0.959,0,2.993,10.6,67.49,3.09
0,0,5,15,20,55,261,2025-03-14,0.8,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.1 0.  0.1 0.  0.  0.2 0.
 0.1 0.  0.  0.  0.  0.1]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,0.959,0,1.8192,11.34,60.99,3.34
0,0,5,15,20,55,261,2025-03-15,1.4,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.2 0.3 0.  0.  0.  0.2 0.5 0.
 0.  0.  0.  0.  0.  0. ]",5,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],0,0.959,1,1.0632,11.99,59.68,3.03
0,0,5,15,20,55,261,2025-03-16,1.0,"[0.  0.  0.1 0.  0.  0.  0.  0.  0.2 0.  0.7 0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",11,[1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1],0,0.959,1,1.0786,12.6,53.91,2.93
0,0,5,15,20,55,261,2025-03-17,0.4,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.  0.  0.
 0.  0.1 0.1 0.  0.  0. ]",0,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,0,0.0,13.59,52.59,3.0
0,0,5,15,20,55,261,2025-03-18,1.0,"[0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.2 0.  0.1 0.  0.  0.2 0.1
 0.1 0.  0.1 0.  0.  0.1]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,0,0.3759,13.82,53.54,2.96
0,0,5,15,20,55,261,2025-03-19,0.6799999999999999,"[0.   0.   0.   0.   0.   0.   0.   0.1  0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.19 0.19 0.   0.1  0.1  0.   0.  ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.0,0,1.9059,13.64,56.1,3.07
0,0,5,15,20,55,261,2025-03-20,0.5,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.1 0.  0.1 0.
 0.1 0.1 0.  0.  0.  0. ]",2,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1],0,0.979,0,1.0523,14.23,55.32,3.02
0,0,5,15,20,55,261,2025-03-21,0.5,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.1 0.  0.  0.  0.  0.1 0.
 0.  0.  0.1 0.  0.  0. ]",0,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,0.959,0,0.54,15.38,52.12,3.09
0,0,5,15,20,55,261,2025-03-22,0.38,"[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.1  0.   0.
 0.   0.   0.   0.1  0.   0.08 0.1  0.   0.   0.  ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,0.959,1,1.1422,14.97,53.65,2.93
0,0,5,15,20,55,261,2025-03-23,0.47000000000000003,"[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.1  0.1  0.   0.
 0.   0.1  0.   0.   0.1  0.07 0.   0.   0.   0.  ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,0.979,1,1.9626,16.15,55.21,3.16
0,0,5,15,20,55,261,2025-03-24,0.5,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.2
 0.1 0.  0.  0.  0.  0. ]",3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1],0,1.0,0,0.6453,15.59,55.18,3.14
0,0,5,15,20,55,261,2025-03-25,0.3,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.1 0.1
 0.  0.  0.  0.  0.  0. ]",0,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,0.972,0,0.622,15.4,55.87,3.14
0,0,5,15,20,55,261,2025-03-26,0.4,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.1 0.
 0.1 0.  0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,0.952,0,0.9841,15.25,60.36,2.96
0,0,5,15,20,55,261,2025-03-27,0.34500000000000003,"[0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.095 0.    0.15  0.    0.1   0.    0.   ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,0.952,0,1.0795,14.83,61.15,2.86
0,0,5,15,20,55,261,2025-03-28,0.7,"[0.  0.  0.  0.  0.  0.  0.1 0.  0.2 0.  0.1 0.  0.  0.1 0.1 0.  0.  0.
 0.  0.  0.  0.  0.  0.1]",7,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],0,0.968,0,0.3687,14.76,56.36,2.93
0,0,5,15,20,55,261,2025-03-29,1.1,"[0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.1 0.1 0.3 0.3 0.2 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]",8,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1],0,0.931,1,0.0257,15.02,56.79,2.93
0,0,5,15,20,55,261,2025-03-30,0.7,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.1 0.3 0.  0.  0.  0.  0.  0.
 0.  0.  0.1 0.  0.  0. ]",10,[1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1],0,0.931,1,0.2051,16.25,55.08,2.82
0,0,5,15,20,55,261,2025-03-31,0.3,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.1 0.  0.  0.  0.1 0.  0.
 0.  0.  0.  0.  0.  0. ]",0,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,0.931,0,0.8202,16.59,54.82,2.75
0,0,5,15,20,55,261,2025-04-01,1.3,"[0.1 0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.3 0.  0.1 0.1 0.1
 0.2 0.2 0.  0.  0.1 0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.905,0,0.4511,17.52,55.44,2.75
0,0,5,15,20,55,261,2025-04-02,0.4,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.
 0.1 0.2 0.  0.  0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.89,0,0.0,17.33,53.15,2.96
0,0,5,15,20,55,261,2025-04-03,0.4,"[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.
 0.  0.  0.  0.1 0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.89,0,0.9906,17.64,54.1,3.02
0,0,5,15,20,55,261,2025-04-04,1.3,"[0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.1 0.  0.2 0.3 0.1 0.3
 0.  0.  0.  0.2 0.  0. ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.89,1,0.6149,17.79,53.96,3.23
0,0,5,15,20,55,261,2025-04-05,1.0,"[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.6 0.  0.  0.  0.  0.  0.2 0.
 0.  0.  0.  0.1 0.  0. ]",11,[0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1],1,0.89,1,1.2378,19.04,49.84,2.86
0,0,5,15,20,55,261,2025-04-06,1.1,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.4 0.1 0.  0.  0.  0.  0.  0.2 0.4
 0.  0.  0.  0.  0.  0. ]",4,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],1,0.89,1,0.2049,18.8,49.24,2.96
0,0,5,15,20,55,261,2025-04-07,0.4,"[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.2 0.  0.
 0.  0.  0.  0.  0.  0. ]",0,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.89,0,0.7511,19.54,49.21,2.96
0,0,5,15,20,55,261,2025-04-08,1.1,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.2 0.  0.3 0.2
 0.2 0.  0.  0.  0.  0.1]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.89,0,1.8781,19.81,49.79,3.14
0,0,5,15,20,55,261,2025-04-09,0.76,"[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.2  0.1  0.36 0.   0.1  0.   0.  ]",0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1],1,0.89,0,0.8462,20.05,54.86,3.16
0,0,5,15,20,55,261,2025-04-10,0.7,"[0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.1 0.1 0.  0.  0.  0.  0.  0.2 0.1
 0.  0.  0.  0.  0.  0. ]",4,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],1,0.89,0,1.6108,19.38,53.85,3.16
0,0,5,15,20,55,261,2025-04-11,1.0,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.2 0.1 0.  0.  0.  0.  0.1
 0.2 0.2 0.  0.1 0.  0. ]",0,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1],1,0.89,0,2.2797,18.84,57.4,3.3
